primary_industry,count,ratio
Sản xuất - Lắp ráp - Chế biến / Khoa học - Kỹ thuật / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Vận Tải - Lái xe - Giao nhận / Lao động phổ thông / An ninh - Bảo vệ,1,1.8308647174060309e-06
Quản lý dự án / Xây dựng / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Dệt may - Da giày - Thời trang / Hóa học - Hóa sinh / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Vận Tải - Lái xe - Giao nhận / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Kế toán / Biên phiên dịch / Ngân hàng,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến / Hóa học - Hóa sinh,1,1.8308647174060309e-06
Marketing / Bán hàng - Kinh doanh / Xuất bản - In ấn,1,1.8308647174060309e-06
Sáng tạo: có nhiều ý tưởng,1,1.8308647174060309e-06
Dược phẩm / Hành chính - Thư ký / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Xây dựng / Kiến trúc - Thiết kế nội ngoại thất / Hành chính - Thư ký,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Hành chính - Thư ký / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
IT Phần cứng - Mạng / Vận hành - Bảo trì - Bảo dưỡng / Xuất bản - In ấn,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Sản xuất - Lắp ráp - Chế biến / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Bán hàng - Kinh doanh / Xuất Nhập Khẩu,1,1.8308647174060309e-06
An toàn lao động / Xây dựng / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Thu mua - Kho Vận - Chuỗi cung ứng / Xây dựng,1,1.8308647174060309e-06
Hành chính - Thư ký / Khách sạn - Nhà hàng - Du lịch / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Khai thác năng lượng - Khoáng sản - Địa chất / Xây dựng / An toàn lao động,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Hóa học - Hóa sinh / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Hành chính - Thư ký / Giáo dục - Đào tạo / Nghề nghiệp khác,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Bán hàng - Kinh doanh / Xây dựng,1,1.8308647174060309e-06
Luật - Pháp Lý - Tuân thủ / Biên phiên dịch / Thực tập sinh,1,1.8308647174060309e-06
Xây dựng / Hành chính - Thư ký / Nhân sự,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Vận hành - Bảo trì - Bảo dưỡng / Lao động phổ thông,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Tài chính - Đầu tư - Chứng Khoán / Bảo hiểm,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Nhân sự / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Giáo dục - Đào tạo / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Chăm sóc khách hàng / Thực phẩm - Đồ uống / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Dược phẩm / Lao động phổ thông,1,1.8308647174060309e-06
Y tế / Chăm sóc sức khỏe / Thẩm mỹ / Làm đẹp,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Thực phẩm - Đồ uống / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Chăm sóc khách hàng / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Y tế - Chăm sóc sức khỏe / Dược phẩm,1,1.8308647174060309e-06
Vận Tải - Lái xe - Giao nhận / Sản xuất - Lắp ráp - Chế biến / Lao động phổ thông,1,1.8308647174060309e-06
Xuất bản - In ấn / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Marketing / Biên phiên dịch,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Y tế - Chăm sóc sức khỏe / Dược phẩm,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Khai thác năng lượng - Khoáng sản - Địa chất,1,1.8308647174060309e-06
Hành chính - Thư ký / Xuất Nhập Khẩu / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Sản xuất - Lắp ráp - Chế biến / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Thực tập sinh / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Thu mua - Kho Vận - Chuỗi cung ứng / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Xuất Nhập Khẩu / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Ô tô - Xe máy,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Vận hành - Bảo trì - Bảo dưỡng / Dược phẩm,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Bất động sản / Xây dựng,1,1.8308647174060309e-06
Lao động phổ thông / An toàn lao động / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Nhân sự / Chăm sóc khách hàng,1,1.8308647174060309e-06
IT Phần cứng - Mạng / IT Phần mềm / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Lao động phổ thông / Xây dựng,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Sản xuất - Lắp ráp - Chế biến / Lao động phổ thông,1,1.8308647174060309e-06
Lao động phổ thông / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Lao động phổ thông / Vận hành - Bảo trì - Bảo dưỡng / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận / Hành chính - Thư ký,1,1.8308647174060309e-06
Quản lý dự án / Công nghệ thực phẩm - Dinh dưỡng / An toàn lao động,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Môi trường - Xử lý chất thải / Nghề nghiệp khác,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Sản xuất - Lắp ráp - Chế biến / Xuất bản - In ấn,1,1.8308647174060309e-06
Kế toán / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Thực phẩm - Đồ uống,1,1.8308647174060309e-06
Lao động phổ thông / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Kiến trúc - Thiết kế nội ngoại thất / Sản xuất - Lắp ráp - Chế biến / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Xuất bản - In ấn / Dệt may - Da giày - Thời trang,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Chăm sóc khách hàng / Nghề nghiệp khác,1,1.8308647174060309e-06
Chăm sóc khách hàng / Vận hành - Bảo trì - Bảo dưỡng / Vận Tải - Lái xe - Giao nhận,1,1.8308647174060309e-06
Thông tin - Truyền thông - Quảng cáo / Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Kế toán / Thực phẩm - Đồ uống / Hành chính - Thư ký,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Nghề nghiệp khác / Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Dệt may - Da giày - Thời trang / Xuất bản - In ấn / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Xây dựng / Vận Tải - Lái xe - Giao nhận / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Xây dựng / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Kiến trúc - Thiết kế nội ngoại thất / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Xây dựng / Nghề nghiệp khác / Bất động sản,1,1.8308647174060309e-06
Dược phẩm / Hóa học - Hóa sinh / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Kế toán / Nhân sự / Thực tập sinh,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Bất động sản / Bảo hiểm,1,1.8308647174060309e-06
Kế toán / Phân tích - Thống kê dữ liệu / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Hành chính - Thư ký / Nhân sự,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Thực phẩm - Đồ uống / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Dệt may - Da giày - Thời trang / Biên phiên dịch,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Công nghệ thực phẩm - Dinh dưỡng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Xây dựng,1,1.8308647174060309e-06
Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến / Khoa học - Kỹ thuật,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Chăm sóc khách hàng / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Chăm sóc khách hàng / Bưu chính viễn thông,1,1.8308647174060309e-06
Chăm sóc khách hàng / Quản lý tiêu chuẩn và chất lượng / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Hành chính - Thư ký / Marketing / Chăm sóc khách hàng,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Chăm sóc khách hàng / Hành chính - Thư ký,1,1.8308647174060309e-06
Điện - Điện tử - Điện lạnh / Xây dựng / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Kế toán / Nông - Lâm - Ngư nghiệp,1,1.8308647174060309e-06
Xây dựng / Hành chính - Thư ký / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Kế toán / Luật - Pháp Lý - Tuân thủ / Kiểm toán,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Bưu chính viễn thông / IT Phần cứng - Mạng,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu / Tài chính - Đầu tư - Chứng Khoán,1,1.8308647174060309e-06
Tài chính - Đầu tư - Chứng Khoán / Chăm sóc khách hàng,1,1.8308647174060309e-06
Biên phiên dịch / Giáo dục - Đào tạo / Chăm sóc khách hàng,1,1.8308647174060309e-06
Nhân sự / Xây dựng,1,1.8308647174060309e-06
Xây dựng / Khoa học - Kỹ thuật / Chăm sóc khách hàng,1,1.8308647174060309e-06
Xây dựng / Sản xuất - Lắp ráp - Chế biến / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
An toàn lao động / Môi trường - Xử lý chất thải / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Hành chính - Thư ký / Nhân sự / Marketing,1,1.8308647174060309e-06
Hành chính - Thư ký / Nhân sự / Chăn nuôi - Thú y,1,1.8308647174060309e-06
Vận Tải - Lái xe - Giao nhận / Xây dựng,1,1.8308647174060309e-06
Lao động phổ thông / Thiết kế - Sáng tạo nghệ thuật / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Quản lý dự án / Giáo dục - Đào tạo,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Kế toán / Ngân hàng,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Biên phiên dịch / Hành chính - Thư ký,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Lao động phổ thông / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu / Dầu khí,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu / Hành chính - Thư ký,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Lao động phổ thông / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Kế toán / Chăm sóc khách hàng,1,1.8308647174060309e-06
Hành chính - Thư ký / Quản lý dự án / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Dầu khí / Chăm sóc khách hàng,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Tài chính - Đầu tư - Chứng Khoán,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Xây dựng,1,1.8308647174060309e-06
Khoa học - Kỹ thuật / Khai thác năng lượng - Khoáng sản - Địa chất / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Khách sạn - Nhà hàng - Du lịch / An ninh - Bảo vệ,1,1.8308647174060309e-06
Quản lý dự án / Biên phiên dịch / Hành chính - Thư ký,1,1.8308647174060309e-06
Kế toán / Kiểm toán / Lao động phổ thông,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Chăm sóc khách hàng / Lao động phổ thông,1,1.8308647174060309e-06
Lao động phổ thông / Thu mua - Kho Vận - Chuỗi cung ứng / Khách sạn - Nhà hàng - Du lịch,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Thu mua - Kho Vận - Chuỗi cung ứng / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Marketing / Truyền hình - Báo chí - Biên tập / Thiết kế - Sáng tạo nghệ thuật,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
AI Software & Services,1,1.8308647174060309e-06
Quản lý dự án / Thực tập sinh / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
Công nghệ thực phẩm - Dinh dưỡng / Sản xuất - Lắp ráp - Chế biến / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Sản xuất - Lắp ráp - Chế biến / Lao động phổ thông,1,1.8308647174060309e-06
Địa điểm: Hà Nội,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Dầu khí / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Lao động phổ thông / Kiến trúc - Thiết kế nội ngoại thất / Sản xuất - Lắp ráp - Chế biến,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Chăm sóc khách hàng / Marketing,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Quản lý tiêu chuẩn và chất lượng / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Thực phẩm - Đồ uống / Hành chính - Thư ký / Kế toán,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Xây dựng / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Nông - Lâm - Ngư nghiệp / Lao động phổ thông,1,1.8308647174060309e-06
Chăm sóc khách hàng / Lao động phổ thông / An ninh - Bảo vệ,1,1.8308647174060309e-06
Bán hàng - Kinh doanh / Kế toán / Nhân sự,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Phân tích - Thống kê dữ liệu,1,1.8308647174060309e-06
Vận hành - Bảo trì - Bảo dưỡng / Luật - Pháp Lý - Tuân thủ / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Quản lý tiêu chuẩn và chất lượng / Vận hành - Bảo trì - Bảo dưỡng / Kiến trúc - Thiết kế nội ngoại thất,1,1.8308647174060309e-06
Marketing / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Xây dựng / Cơ khí - Ô tô - Tự động hóa,1,1.8308647174060309e-06
Kế toán / Chăm sóc khách hàng / Tài chính - Đầu tư - Chứng Khoán,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Quản lý dự án / Môi trường - Xử lý chất thải,1,1.8308647174060309e-06
Xây dựng / Quản lý tiêu chuẩn và chất lượng / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
Thiết kế - Sáng tạo nghệ thuật / Giáo dục - Đào tạo / IT Phần mềm,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Bán sỉ - Bán lẻ - Quản lý cửa hàng,1,1.8308647174060309e-06
Xuất Nhập Khẩu / Thu mua - Kho Vận - Chuỗi cung ứng / Luật - Pháp Lý - Tuân thủ,1,1.8308647174060309e-06
Ngân hàng / Bảo hiểm / Chăm sóc khách hàng,1,1.8308647174060309e-06
Dệt may - Da giày - Thời trang / Hành chính - Thư ký,1,1.8308647174060309e-06
Sản xuất - Lắp ráp - Chế biến / Quản lý dự án / Công nghệ thực phẩm - Dinh dưỡng,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Xuất Nhập Khẩu / Thu mua - Kho Vận - Chuỗi cung ứng,1,1.8308647174060309e-06
Nghề nghiệp khác / Vận Tải - Lái xe - Giao nhận / Lao động phổ thông,1,1.8308647174060309e-06
Nông - Lâm - Ngư nghiệp / Xuất Nhập Khẩu / Quản lý tiêu chuẩn và chất lượng,1,1.8308647174060309e-06
Kiểm toán / Xây dựng / Kế toán,1,1.8308647174060309e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Quản lý dự án / Bất động sản,1,1.8308647174060309e-06
Cơ khí - Ô tô - Tự động hóa / Xây dựng / Vận hành - Bảo trì - Bảo dưỡng,1,1.8308647174060309e-06
An toàn lao động / Điện - Điện tử - Điện lạnh,1,1.8308647174060309e-06
Marketing / IT Phần mềm / Thông tin - Truyền thông - Quảng cáo,1,1.8308647174060309e-06
Y tế - Chăm sóc sức khỏe / Bán hàng - Kinh doanh,1,1.8308647174060309e-06
